"Dato";"Sidste opdatering";"Sygdom";"Sæson";"Regionskode";"Region";"Aldersgruppe";"Køn";"Antal borgere";"Antal førstegangstestede personer";"Antal tests";"Antal Bekræftede tilfælde";"Antal nye indlæggelser";"Antal døde";"Positivprocent";"Incidens";"Testrate";"Indlæggelsesrate";"timestamp_2025-10-14T11:25:04.045"
2025-10-14;2025-10-07;RSV;2023/2024;1081;Nordjylland;04. 2 år;K;2996;95;107;22;5;0;0,23;734,31;3170,89;166,89;
2025-10-14;2025-10-07;RSV;2023/2024;1081;Nordjylland;04. 2 år;M;3085;118;139;24;10;0;0,20;777,96;3824,96;324,15;
2025-10-14;2025-10-07;RSV;2023/2024;1081;Nordjylland;05. 3-5 år;Alle;17917;310;379;35;8;0;0,11;195,35;1730,20;44,65;
2025-10-14;2025-10-07;RSV;2023/2024;1081;Nordjylland;05. 3-5 år;K;8633;123;147;12;3;0;0,10;139,00;1424,77;34,75;
2025-10-14;2025-10-07;RSV;2023/2024;1081;Nordjylland;05. 3-5 år;M;9284;187;232;23;5;0;0,12;247,74;2014,22;53,86;
2025-10-14;2025-10-07;RSV;2023/2024;1081;Nordjylland;06. 6-14 år;Alle;54651;444;507;11;2;0;0,02;20,13;812,43;3,66;
2025-10-14;2025-10-07;RSV;2023/2024;1081;Nordjylland;06. 6-14 år;K;26654;194;233;5;1;0;0,03;18,76;727,85;3,75;
2025-10-14;2025-10-07;RSV;2023/2024;1081;Nordjylland;06. 6-14 år;M;27997;250;274;6;1;0;0,02;21,43;892,95;3,57;
2025-10-14;2025-10-07;RSV;2023/2024;1081;Nordjylland;07. 15-44 år;Alle;211757;2190;2501;18;7;0;0,01;8,50;1034,20;3,31;
2025-10-14;2025-10-07;RSV;2023/2024;1081;Nordjylland;07. 15-44 år;K;101332;1326;1515;10;4;0;0,01;9,87;1308,57;3,95;
2025-10-14;2025-10-07;RSV;2023/2024;1081;Nordjylland;07. 15-44 år;M;110425;864;986;8;3;0;0,01;7,24;782,43;2,72;
2025-10-14;2025-10-07;RSV;2023/2024;1081;Nordjylland;08. 45-64 år;Alle;154014;2469;3062;45;26;0;0,02;29,22;1603,10;16,88;
2025-10-14;2025-10-07;RSV;2023/2024;1081;Nordjylland;08. 45-64 år;K;76629;1262;1526;26;17;0;0,02;33,93;1646,90;22,18;
2025-10-14;2025-10-07;RSV;2023/2024;1081;Nordjylland;08. 45-64 år;M;77385;1207;1536;19;9;0;0,02;24,55;1559,73;11,63;
2025-10-14;2025-10-07;RSV;2023/2024;1081;Nordjylland;09. 65-74 år;Alle;69395;2010;2712;48;34;3;0,02;69,17;2896,46;48,99;
2025-10-14;2025-10-07;RSV;2023/2024;1081;Nordjylland;09. 65-74 år;K;35284;935;1234;26;18;2;0,03;73,69;2649,93;51,01;
2025-10-14;2025-10-07;RSV;2023/2024;1081;Nordjylland;09. 65-74 år;M;34111;1075;1478;22;16;1;0,02;64,50;3151,48;46,91;
2025-10-14;2025-10-07;RSV;2023/2024;1081;Nordjylland;10. 75-84 år;Alle;51693;2811;3737;56;49;9;0,02;108,33;5437,87;94,79;
2025-10-14;2025-10-07;RSV;2023/2024;1081;Nordjylland;10. 75-84 år;K;27337;1278;1657;29;25;4;0,02;106,08;4674,98;91,45;
2025-10-14;2025-10-07;RSV;2023/2024;1081;Nordjylland;10. 75-84 år;M;24356;1533;2080;27;24;5;0,02;110,86;6294,14;98,54;
2025-10-14;2025-10-07;RSV;2023/2024;1081;Nordjylland;11. 85+ år;Alle;15849;1559;1938;29;25;5;0,02;182,98;9836,58;157,74;
2025-10-14;2025-10-07;RSV;2023/2024;1081;Nordjylland;11. 85+ år;K;9640;803;982;17;17;3;0,02;176,35;8329,88;176,35;
2025-10-14;2025-10-07;RSV;2023/2024;1081;Nordjylland;11. 85+ år;M;6209;756;956;12;8;2;0,02;193,27;12175,87;128,85;
2025-10-14;2025-10-07;RSV;2023/2024;1081;Nordjylland;Alle;Alle;592153;13498;16879;797;408;17;0,06;134,59;2279,48;68,90;
2025-10-14;2025-10-07;RSV;2023/2024;1081;Nordjylland;Alle;K;293664;6671;8181;371;194;9;0,06;126,33;2271,64;66,06;
2025-10-14;2025-10-07;RSV;2023/2024;1081;Nordjylland;Alle;M;298489;6827;8698;426;214;8;0,06;142,72;2287,19;71,69;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;01. 0-5 måneder;Alle;3155;968;1177;315;157;0;0,33;9984,15;30681,46;4976,23;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;01. 0-5 måneder;K;1570;409;483;148;75;0;0,36;9426,75;26050,96;4777,07;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;01. 0-5 måneder;M;1585;559;694;167;82;0;0,30;10536,28;35268,14;5173,50;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;02. 6-11 måneder;Alle;3622;567;725;199;52;0;0,35;5494,20;15654,33;1435,67;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;02. 6-11 måneder;K;1768;234;290;76;21;0;0,32;4298,64;13235,29;1187,78;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;02. 6-11 måneder;M;1854;333;435;123;31;0;0,37;6634,30;17961,17;1672,06;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;03. 1 år;Alle;7528;1017;1255;340;68;0;0,33;4516,47;13509,56;903,29;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;03. 1 år;K;3662;454;549;166;36;0;0,37;4533,04;12397,60;983,07;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;03. 1 år;M;3866;563;706;174;32;0;0,31;4500,78;14562,86;827,73;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;04. 2 år;Alle;8124;445;521;124;28;0;0,28;1526,34;5477,60;344,66;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;04. 2 år;K;3907;214;250;65;16;0;0,30;1663,68;5477,35;409,52;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;04. 2 år;M;4217;231;271;59;12;0;0,26;1399,10;5477,83;284,56;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;05. 3-5 år;Alle;25560;665;772;87;18;0;0,13;340,38;2601,72;70,42;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;05. 3-5 år;K;12449;328;383;35;7;0;0,11;281,15;2634,75;56,23;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;05. 3-5 år;M;13111;337;389;52;11;0;0,15;396,61;2570,36;83,90;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;06. 6-14 år;Alle;80715;791;895;19;5;0;0,02;23,54;979,99;6,19;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;06. 6-14 år;K;39230;367;421;9;1;0;0,02;22,94;935,51;2,55;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;06. 6-14 år;M;41485;424;474;10;4;0;0,02;24,11;1022,06;9,64;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;07. 15-44 år;Alle;276179;1539;1787;37;7;0;0,02;13,40;557,25;2,53;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;07. 15-44 år;K;133793;913;1064;25;5;0;0,03;18,69;682,40;3,74;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;07. 15-44 år;M;142386;626;723;12;2;0;0,02;8,43;439,65;1,40;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;08. 45-64 år;Alle;242432;1729;2099;71;34;1;0,04;29,29;713,19;14,02;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;08. 45-64 år;K;121749;1001;1185;45;25;1;0,04;36,96;822,18;20,53;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;08. 45-64 år;M;120683;728;914;26;9;0;0,04;21,54;603,23;7,46;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;09. 65-74 år;Alle;102318;748;905;55;38;4;0,07;53,75;731,05;37,14;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;09. 65-74 år;K;52909;342;410;31;20;2;0,09;58,59;646,39;37,80;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;09. 65-74 år;M;49409;406;495;24;18;2;0,06;48,57;821,71;36,43;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;10. 75-84 år;Alle;79867;696;801;54;45;4;0,08;67,61;871,45;56,34;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;10. 75-84 år;K;42967;326;365;26;21;1;0,08;60,51;758,72;48,87;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;10. 75-84 år;M;36900;370;436;28;24;3;0,08;75,88;1002,71;65,04;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;11. 85+ år;Alle;22016;254;283;34;29;3;0,13;154,43;1153,71;131,72;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;11. 85+ år;K;13558;146;154;21;18;2;0,14;154,89;1076,85;132,76;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;11. 85+ år;M;8458;108;129;13;11;1;0,12;153,70;1276,90;130,05;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;Alle;Alle;851516;9419;11220;1335;481;12;0,14;156,78;1106,14;56,49;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;Alle;K;427562;4734;5554;647;245;6;0,14;151,32;1107,21;57,30;
2025-10-14;2025-10-07;RSV;2023/2024;1085;Sjælland;Alle;M;423954;4685;5666;688;236;6;0,15;162,28;1105,07;55,67;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;01. 0-5 måneder;Alle;5275;751;868;307;192;0;0,41;5819,91;14236,97;3639,81;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;01. 0-5 måneder;K;2475;299;342;128;76;0;0,43;5171,72;12080,81;3070,71;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;01. 0-5 måneder;M;2800;452;526;179;116;0;0,40;6392,86;16142,86;4142,86;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;02. 6-11 måneder;Alle;5757;370;443;166;59;0;0,45;2883,45;6426,96;1024,84;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;02. 6-11 måneder;K;2817;161;192;74;26;0;0,46;2626,91;5715,30;922,97;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;02. 6-11 måneder;M;2940;209;251;92;33;0;0,44;3129,25;7108,84;1122,45;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;03. 1 år;Alle;11361;489;560;195;76;0;0,40;1716,40;4304,20;668,96;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;03. 1 år;K;5456;218;245;89;34;0;0,41;1631,23;3995,60;623,17;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;03. 1 år;M;5905;271;315;106;42;0;0,39;1795,09;4589,33;711,26;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;04. 2 år;Alle;12643;241;275;85;24;0;0,35;672,31;1906,19;189,83;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;04. 2 år;K;6225;110;121;47;12;0;0,43;755,02;1767,07;192,77;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;04. 2 år;M;6418;131;154;38;12;0;0,29;592,08;2041,13;186,97;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;05. 3-5 år;Alle;38019;382;433;54;13;1;0,14;142,03;1004,76;34,19;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;05. 3-5 år;K;18510;162;176;26;5;0;0,16;140,46;875,20;27,01;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;05. 3-5 år;M;19509;220;257;28;8;1;0,13;143,52;1127,68;41,01;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;06. 6-14 år;Alle;118619;1227;1343;52;8;0;0,04;43,84;1034,40;6,74;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;06. 6-14 år;K;57694;608;678;31;3;0;0,05;53,73;1053,84;5,20;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;06. 6-14 år;M;60925;619;665;21;5;0;0,03;34,47;1016,00;8,21;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;07. 15-44 år;Alle;430920;4500;5011;77;6;0;0,02;17,87;1044,28;1,39;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;07. 15-44 år;K;209303;2729;3040;49;2;0;0,02;23,41;1303,85;0,96;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;07. 15-44 år;M;221617;1771;1971;28;4;0;0,02;12,63;799,13;1,80;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;08. 45-64 år;Alle;331918;4376;5234;125;33;2;0,03;37,66;1318,40;9,94;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;08. 45-64 år;K;165988;2511;2931;79;24;1;0,03;47,59;1512,76;14,46;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;08. 45-64 år;M;165930;1865;2303;46;9;1;0,02;27,72;1123,97;5,42;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;09. 65-74 år;Alle;142274;2252;2937;85;45;3;0,04;59,74;1582,86;31,63;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;09. 65-74 år;K;72768;1115;1397;38;17;1;0,03;52,22;1532,27;23,36;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;09. 65-74 år;M;69506;1137;1540;47;28;2;0,04;67,62;1635,83;40,28;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;10. 75-84 år;Alle;106910;2256;2942;52;33;5;0,02;48,64;2110,19;30,87;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;10. 75-84 år;K;57128;1042;1342;28;18;4;0,03;49,01;1823,97;31,51;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;10. 75-84 år;M;49782;1214;1600;24;15;1;0,02;48,21;2438,63;30,13;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;11. 85+ år;Alle;33221;1113;1379;21;16;5;0,02;63,21;3350,29;48,16;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;11. 85+ år;K;20642;606;722;14;11;2;0,02;67,82;2935,76;53,29;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;11. 85+ år;M;12579;507;657;7;5;3;0,01;55,65;4030,53;39,75;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;Alle;Alle;1236917;17957;21425;1219;505;16;0,07;98,55;1451,75;40,83;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;Alle;K;619006;9561;11186;603;228;8;0,06;97,41;1544,57;36,83;
2025-10-14;2025-10-07;RSV;2023/2024;1083;Syddanmark;Alle;M;617911;8396;10239;616;277;8;0,07;99,69;1358,77;44,83;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;01. 0-5 måneder;Alle;28088;5253;6253;1591;838;0;0,30;5664,34;18701,94;2983,48;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;01. 0-5 måneder;K;13678;2285;2651;688;372;0;0,30;5029,98;16705,66;2719,70;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;01. 0-5 måneder;M;14410;2968;3550;903;466;0;0,30;6266,48;20596,81;3233,87;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;02. 6-11 måneder;Alle;29494;2447;3144;728;204;0;0,30;2468,30;8296,60;691,67;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;02. 6-11 måneder;K;14206;1078;1359;336;92;0;0,31;2365,20;7588,34;647,61;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;02. 6-11 måneder;M;15288;1369;1763;392;112;0;0,29;2564,10;8954,74;732,60;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;03. 1 år;Alle;57850;4529;5592;1386;360;0;0,31;2395,85;7828,87;622,30;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;03. 1 år;K;28052;2061;2536;648;173;0;0,31;2310,00;7347,07;616,71;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;03. 1 år;M;29798;2468;3035;738;187;0;0,30;2476,68;8282,44;627,56;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;04. 2 år;Alle;58935;2183;2571;523;102;1;0,24;887,42;3704,08;173,07;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;04. 2 år;K;28631;959;1125;250;54;1;0,26;873,18;3349,52;188,61;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;04. 2 år;M;30304;1224;1431;273;48;0;0,22;900,87;4039,07;158,39;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;05. 3-5 år;Alle;190242;4013;4644;399;57;0;0,10;209,73;2109,42;29,96;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;05. 3-5 år;K;92534;1826;2064;185;21;0;0,10;199,93;1973,33;22,69;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;05. 3-5 år;M;97708;2187;2548;214;36;0;0,10;219,02;2238,30;36,84;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;06. 6-14 år;Alle;563810;8498;9537;264;22;0;0,03;46,82;1507,25;3,90;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;06. 6-14 år;K;274503;3916;4339;110;9;0;0,03;40,07;1426,58;3,28;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;06. 6-14 år;M;289307;4582;5170;154;13;0;0,03;53,23;1583,78;4,49;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;07. 15-44 år;Alle;2255282;30490;33908;768;91;0;0,03;34,05;1351,94;4,03;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;07. 15-44 år;K;1109684;18365;20350;459;57;0;0,02;41,36;1654,98;5,14;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;07. 15-44 år;M;1145598;12125;13352;309;34;0;0,03;26,97;1058,40;2,97;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;08. 45-64 år;Alle;1547880;25357;30153;965;207;9;0,04;62,34;1638,18;13,37;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;08. 45-64 år;K;777179;14176;16667;611;115;5;0,04;78,62;1824,03;14,80;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;08. 45-64 år;M;770701;11181;13326;354;92;4;0,03;45,93;1450,76;11,94;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;09. 65-74 år;Alle;625073;14953;19042;608;259;15;0,04;97,27;2392,20;41,44;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;09. 65-74 år;K;322458;7608;9503;339;134;7;0,04;105,13;2359,38;41,56;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;09. 65-74 år;M;302615;7345;9433;269;125;8;0,04;88,89;2427,18;41,31;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;10. 75-84 år;Alle;481290;16541;21215;713;416;38;0,04;148,14;3436,81;86,43;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;10. 75-84 år;K;260504;8124;10202;386;223;20;0,05;148,17;3118,57;85,60;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;10. 75-84 år;M;220786;8417;10962;327;193;18;0,04;148,11;3812,29;87,41;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;11. 85+ år;Alle;148260;7985;10014;363;274;54;0,05;244,84;5385,81;184,81;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;11. 85+ år;K;92326;4453;5508;253;188;38;0,06;274,03;4823,13;203,63;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;11. 85+ år;M;55934;3532;4491;110;86;16;0,03;196,66;6314,59;153,75;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;Alle;Alle;5986204;122249;146073;8308;2830;117;0,07;138,79;2042,18;47,28;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;Alle;K;3013755;64851;76304;4265;1438;71;0,07;141,52;2151,83;47,71;
2025-10-14;2025-10-07;RSV;2024/2025;9999;Alle;Alle;M;2972449;57398;69061;4043;1392;46;0,07;136,02;1931,00;46,83;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;01. 0-5 måneder;Alle;10142;2780;3375;681;255;0;0,24;6714,65;27410,77;2514,30;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;01. 0-5 måneder;K;4878;1221;1447;302;120;0;0,25;6191,06;25030,75;2460,02;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;01. 0-5 måneder;M;5264;1559;1928;379;135;0;0,24;7199,85;29616,26;2564,59;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;02. 6-11 måneder;Alle;10605;1434;1903;392;70;0;0,27;3696,37;13521,92;660,07;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;02. 6-11 måneder;K;5169;616;814;177;33;0;0,29;3424,26;11917,20;638,42;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;02. 6-11 måneder;M;5436;818;1089;215;37;0;0,26;3955,11;15047,83;680,65;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;03. 1 år;Alle;20226;2798;3554;838;152;0;0,30;4143,18;13833,68;751,51;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;03. 1 år;K;9796;1288;1635;407;80;0;0,32;4154,76;13148,22;816,66;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;03. 1 år;M;10430;1510;1919;431;72;0;0,29;4132,31;14477,47;690,32;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;04. 2 år;Alle;19818;1389;1648;332;38;1;0,24;1675,24;7008,78;191,74;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;04. 2 år;K;9661;603;712;152;19;1;0,25;1573,34;6241,59;196,67;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;04. 2 år;M;10157;786;936;180;19;0;0,23;1772,18;7738,51;187,06;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;05. 3-5 år;Alle;63171;2739;3167;246;22;0;0,09;389,42;4335,85;34,83;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;05. 3-5 år;K;30668;1258;1435;119;10;0;0,09;388,03;4102,00;32,61;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;05. 3-5 år;M;32503;1481;1732;127;12;0;0,09;390,73;4556,50;36,92;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;06. 6-14 år;Alle;179033;6462;7237;216;11;0;0,03;120,65;3609,39;6,14;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;06. 6-14 år;K;87429;2985;3283;91;5;0;0,03;104,08;3414,20;5,72;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;06. 6-14 år;M;91604;3477;3954;125;6;0;0,04;136,46;3795,69;6,55;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;07. 15-44 år;Alle;808243;22808;25263;634;28;0;0,03;78,44;2821,92;3,46;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;07. 15-44 år;K;406106;13785;15293;375;18;0;0,03;92,34;3394,43;4,43;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;07. 15-44 år;M;402137;9023;9970;259;10;0;0,03;64,41;2243,76;2,49;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;08. 45-64 år;Alle;477817;16999;19939;709;68;2;0,04;148,38;3557,64;14,23;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;08. 45-64 år;K;241185;9821;11496;468;41;1;0,05;194,04;4071,98;17,00;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;08. 45-64 år;M;236632;7178;8443;241;27;1;0,03;101,85;3033,40;11,41;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;09. 65-74 år;Alle;166972;8461;10739;350;67;3;0,04;209,62;5067,32;40,13;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;09. 65-74 år;K;87742;4531;5675;207;35;1;0,05;235,92;5164,00;39,89;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;09. 65-74 år;M;79230;3930;5064;143;32;2;0,04;180,49;4960,24;40,39;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;10. 75-84 år;Alle;131944;8978;11816;376;139;9;0,04;284,97;6804,40;105,35;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;10. 75-84 år;K;73926;4755;6135;215;82;5;0,05;290,83;6432,11;110,92;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;10. 75-84 år;M;58018;4223;5681;161;57;4;0,04;277,50;7278,78;98,25;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;11. 85+ år;Alle;41108;4281;5693;164;93;20;0,04;398,95;10414,03;226,23;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;11. 85+ år;K;26647;2500;3287;118;67;15;0,05;442,83;9381,92;251,44;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;11. 85+ år;M;14461;1781;2406;46;26;5;0,03;318,10;12315,88;179,79;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;Alle;Alle;1929079;79129;94334;4938;943;35;0,06;255,98;4101,91;48,88;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;Alle;K;983207;43363;51212;2631;510;23;0,06;267,59;4410,36;51,87;
2025-10-14;2025-10-07;RSV;2024/2025;1084;Hovedstaden;Alle;M;945872;35766;43122;2307;433;12;0,06;243,90;3781,27;45,78;
2025-10-14;2025-10-07;RSV;2024/2025;1082;Midtjylland;01. 0-5 måneder;Alle;6671;580;648;257;180;0;0,44;3852,50;8694,35;2698,25;
2025-10-14;2025-10-07;RSV;2024/2025;1082;Midtjylland;01. 0-5 måneder;K;3255;278;306;128;90;0;0,46;3932,41;8540,71;2764,98;
2025-10-14;2025-10-07;RSV;2024/2025;1082;Midtjylland;01. 0-5 måneder;M;3416;302;342;129;90;0;0,43;3776,35;8840,75;2634,66;
2025-10-14;2025-10-07;RSV;2024/2025;1082;Midtjylland;02. 6-11 måneder;Alle;7102;224;278;92;37;0;0,41;1295,41;3154,04;520,98;
2025-10-14;2025-10-07;RSV;2024/2025;1082;Midtjylland;02. 6-11 måneder;K;3407;100;119;39;15;0;0,39;1144,70;2935,13;440,27;
2025-10-14;2025-10-07;RSV;2024/2025;1082;Midtjylland;02. 6-11 måneder;M;3695;124;159;53;22;0;0,43;1434,37;3355,89;595,40;
2025-10-14;2025-10-07;RSV;2024/2025;1082;Midtjylland;03. 1 år;Alle;13824;371;418;138;55;0;0,37;998,26;2683,74;397,86;
2025-10-14;2025-10-07;RSV;2024/2025;1082;Midtjylland;03. 1 år;K;6753;144;171;50;20;0;0,35;740,41;2132,39;296,16;
2025-10-14;2025-10-07;RSV;2024/2025;1082;Midtjylland;03. 1 år;M;7071;227;247;88;35;0;0,39;1244,52;3210,30;494,98;
