"Dato";"Sidste opdatering";"Sygdom";"Sæson";"Regionskode";"Region";"Aldersgruppe";"Køn";"Antal borgere";"Antal førstegangstestede personer";"Antal tests";"Antal Bekræftede tilfælde";"Antal nye indlæggelser";"Antal døde";"Positivprocent";"Incidens";"Testrate";"Indlæggelsesrate";"timestamp_2026-08-11T11:15:04.621"
2026-08-11;2026-08-04;RSV;2023/2024;1081;Nordjylland;07. 15-44 år;M;110425;864;986;8;3;0;0,01;7,24;782,43;2,72;
2026-08-11;2026-08-04;RSV;2023/2024;1081;Nordjylland;08. 45-64 år;Alle;154014;2469;3061;45;26;0;0,02;29,22;1603,10;16,88;
2026-08-11;2026-08-04;RSV;2023/2024;1081;Nordjylland;08. 45-64 år;K;76629;1262;1525;26;17;0;0,02;33,93;1646,90;22,18;
2026-08-11;2026-08-04;RSV;2023/2024;1081;Nordjylland;08. 45-64 år;M;77385;1207;1536;19;9;0;0,02;24,55;1559,73;11,63;
2026-08-11;2026-08-04;RSV;2023/2024;1081;Nordjylland;09. 65-74 år;Alle;69395;2010;2712;48;34;3;0,02;69,17;2896,46;48,99;
2026-08-11;2026-08-04;RSV;2023/2024;1081;Nordjylland;09. 65-74 år;K;35284;935;1234;26;18;2;0,03;73,69;2649,93;51,01;
2026-08-11;2026-08-04;RSV;2023/2024;1081;Nordjylland;09. 65-74 år;M;34111;1075;1478;22;16;1;0,02;64,50;3151,48;46,91;
2026-08-11;2026-08-04;RSV;2023/2024;1081;Nordjylland;10. 75-84 år;Alle;51693;2811;3737;56;49;9;0,02;108,33;5437,87;94,79;
2026-08-11;2026-08-04;RSV;2023/2024;1081;Nordjylland;10. 75-84 år;K;27337;1278;1657;29;25;4;0,02;106,08;4674,98;91,45;
2026-08-11;2026-08-04;RSV;2023/2024;1081;Nordjylland;10. 75-84 år;M;24356;1533;2080;27;24;5;0,02;110,86;6294,14;98,54;
2026-08-11;2026-08-04;RSV;2023/2024;1081;Nordjylland;11. 85+ år;Alle;15849;1559;1938;29;25;5;0,02;182,98;9836,58;157,74;
2026-08-11;2026-08-04;RSV;2023/2024;1081;Nordjylland;11. 85+ år;K;9640;803;982;17;17;3;0,02;176,35;8329,88;176,35;
2026-08-11;2026-08-04;RSV;2023/2024;1081;Nordjylland;11. 85+ år;M;6209;756;956;12;8;2;0,02;193,27;12175,87;128,85;
2026-08-11;2026-08-04;RSV;2023/2024;1081;Nordjylland;Alle;Alle;592153;13498;16878;797;408;17;0,06;134,59;2279,48;68,90;
2026-08-11;2026-08-04;RSV;2023/2024;1081;Nordjylland;Alle;K;293664;6671;8180;371;194;9;0,06;126,33;2271,64;66,06;
2026-08-11;2026-08-04;RSV;2023/2024;1081;Nordjylland;Alle;M;298489;6827;8698;426;214;8;0,06;142,72;2287,19;71,69;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;01. 0-5 måneder;Alle;3155;968;1177;315;157;0;0,33;9984,15;30681,46;4976,23;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;01. 0-5 måneder;K;1570;409;483;148;75;0;0,36;9426,75;26050,96;4777,07;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;01. 0-5 måneder;M;1585;559;694;167;82;0;0,30;10536,28;35268,14;5173,50;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;02. 6-11 måneder;Alle;3622;567;725;199;52;0;0,35;5494,20;15654,33;1435,67;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;02. 6-11 måneder;K;1768;234;290;76;21;0;0,32;4298,64;13235,29;1187,78;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;02. 6-11 måneder;M;1854;333;435;123;31;0;0,37;6634,30;17961,17;1672,06;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;03. 1 år;Alle;7528;1016;1254;340;68;0;0,33;4516,47;13496,28;903,29;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;03. 1 år;K;3662;453;548;166;36;0;0,37;4533,04;12370,29;983,07;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;03. 1 år;M;3866;563;706;174;32;0;0,31;4500,78;14562,86;827,73;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;04. 2 år;Alle;8124;445;521;124;28;0;0,28;1526,34;5477,60;344,66;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;04. 2 år;K;3907;214;250;65;16;0;0,30;1663,68;5477,35;409,52;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;04. 2 år;M;4217;231;271;59;12;0;0,26;1399,10;5477,83;284,56;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;05. 3-5 år;Alle;25560;665;772;87;18;0;0,13;340,38;2601,72;70,42;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;05. 3-5 år;K;12449;328;383;35;7;0;0,11;281,15;2634,75;56,23;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;05. 3-5 år;M;13111;337;389;52;11;0;0,15;396,61;2570,36;83,90;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;06. 6-14 år;Alle;80715;791;895;19;5;0;0,02;23,54;979,99;6,19;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;06. 6-14 år;K;39230;367;421;9;1;0;0,02;22,94;935,51;2,55;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;06. 6-14 år;M;41485;424;474;10;4;0;0,02;24,11;1022,06;9,64;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;07. 15-44 år;Alle;276179;1539;1787;37;7;0;0,02;13,40;557,25;2,53;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;07. 15-44 år;K;133793;913;1064;25;5;0;0,03;18,69;682,40;3,74;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;07. 15-44 år;M;142386;626;723;12;2;0;0,02;8,43;439,65;1,40;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;08. 45-64 år;Alle;242432;1729;2099;71;34;1;0,04;29,29;713,19;14,02;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;08. 45-64 år;K;121749;1001;1185;45;25;1;0,04;36,96;822,18;20,53;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;08. 45-64 år;M;120683;728;914;26;9;0;0,04;21,54;603,23;7,46;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;09. 65-74 år;Alle;102318;747;904;54;38;4;0,07;52,78;730,08;37,14;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;09. 65-74 år;K;52909;342;410;31;20;2;0,09;58,59;646,39;37,80;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;09. 65-74 år;M;49409;405;494;23;18;2;0,06;46,55;819,69;36,43;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;10. 75-84 år;Alle;79867;696;801;54;45;4;0,08;67,61;871,45;56,34;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;10. 75-84 år;K;42967;326;365;26;21;1;0,08;60,51;758,72;48,87;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;10. 75-84 år;M;36900;370;436;28;24;3;0,08;75,88;1002,71;65,04;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;11. 85+ år;Alle;22016;254;283;34;29;3;0,13;154,43;1153,71;131,72;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;11. 85+ år;K;13558;146;154;21;18;2;0,14;154,89;1076,85;132,76;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;11. 85+ år;M;8458;108;129;13;11;1;0,12;153,70;1276,90;130,05;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;Alle;Alle;851516;9417;11218;1334;481;12;0,14;156,66;1105,91;56,49;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;Alle;K;427562;4733;5553;647;245;6;0,14;151,32;1106,97;57,30;
2026-08-11;2026-08-04;RSV;2023/2024;1085;Sjælland;Alle;M;423954;4684;5665;687;236;6;0,15;162,05;1104,84;55,67;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;01. 0-5 måneder;Alle;5275;751;868;307;192;0;0,41;5819,91;14236,97;3639,81;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;01. 0-5 måneder;K;2475;299;342;128;76;0;0,43;5171,72;12080,81;3070,71;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;01. 0-5 måneder;M;2800;452;526;179;116;0;0,40;6392,86;16142,86;4142,86;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;02. 6-11 måneder;Alle;5757;370;443;166;59;0;0,45;2883,45;6426,96;1024,84;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;02. 6-11 måneder;K;2817;161;192;74;26;0;0,46;2626,91;5715,30;922,97;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;02. 6-11 måneder;M;2940;209;251;92;33;0;0,44;3129,25;7108,84;1122,45;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;03. 1 år;Alle;11361;489;560;195;76;0;0,40;1716,40;4304,20;668,96;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;03. 1 år;K;5456;218;245;89;34;0;0,41;1631,23;3995,60;623,17;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;03. 1 år;M;5905;271;315;106;42;0;0,39;1795,09;4589,33;711,26;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;04. 2 år;Alle;12643;241;275;85;24;0;0,35;672,31;1906,19;189,83;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;04. 2 år;K;6225;110;121;47;12;0;0,43;755,02;1767,07;192,77;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;04. 2 år;M;6418;131;154;38;12;0;0,29;592,08;2041,13;186,97;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;05. 3-5 år;Alle;38019;382;433;54;13;1;0,14;142,03;1004,76;34,19;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;05. 3-5 år;K;18510;162;176;26;5;0;0,16;140,46;875,20;27,01;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;05. 3-5 år;M;19509;220;257;28;8;1;0,13;143,52;1127,68;41,01;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;06. 6-14 år;Alle;118619;1227;1343;52;8;0;0,04;43,84;1034,40;6,74;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;06. 6-14 år;K;57694;608;678;31;3;0;0,05;53,73;1053,84;5,20;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;06. 6-14 år;M;60925;619;665;21;5;0;0,03;34,47;1016,00;8,21;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;07. 15-44 år;Alle;430920;4500;5011;77;6;0;0,02;17,87;1044,28;1,39;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;07. 15-44 år;K;209303;2729;3040;49;2;0;0,02;23,41;1303,85;0,96;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;07. 15-44 år;M;221617;1771;1971;28;4;0;0,02;12,63;799,13;1,80;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;08. 45-64 år;Alle;331918;4376;5234;125;33;2;0,03;37,66;1318,40;9,94;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;08. 45-64 år;K;165988;2511;2931;79;24;1;0,03;47,59;1512,76;14,46;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;08. 45-64 år;M;165930;1865;2303;46;9;1;0,02;27,72;1123,97;5,42;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;09. 65-74 år;Alle;142274;2252;2937;85;45;3;0,04;59,74;1582,86;31,63;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;09. 65-74 år;K;72768;1115;1397;38;17;1;0,03;52,22;1532,27;23,36;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;09. 65-74 år;M;69506;1137;1540;47;28;2;0,04;67,62;1635,83;40,28;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;10. 75-84 år;Alle;106910;2256;2942;52;33;5;0,02;48,64;2110,19;30,87;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;10. 75-84 år;K;57128;1042;1342;28;18;4;0,03;49,01;1823,97;31,51;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;10. 75-84 år;M;49782;1214;1600;24;15;1;0,02;48,21;2438,63;30,13;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;11. 85+ år;Alle;33221;1113;1379;21;16;5;0,02;63,21;3350,29;48,16;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;11. 85+ år;K;20642;606;722;14;11;2;0,02;67,82;2935,76;53,29;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;11. 85+ år;M;12579;507;657;7;5;3;0,01;55,65;4030,53;39,75;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;Alle;Alle;1236917;17957;21425;1219;505;16;0,07;98,55;1451,75;40,83;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;Alle;K;619006;9561;11186;603;228;8;0,06;97,41;1544,57;36,83;
2026-08-11;2026-08-04;RSV;2023/2024;1083;Syddanmark;Alle;M;617911;8396;10239;616;277;8;0,07;99,69;1358,77;44,83;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;01. 0-5 måneder;Alle;28088;5256;6253;1591;838;0;0,30;5664,34;18712,62;2983,48;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;01. 0-5 måneder;K;13678;2287;2649;688;372;0;0,30;5029,98;16720,28;2719,70;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;01. 0-5 måneder;M;14410;2969;3549;903;466;0;0,30;6266,48;20603,75;3233,87;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;02. 6-11 måneder;Alle;29494;2448;3144;728;204;0;0,30;2468,30;8299,99;691,67;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;02. 6-11 måneder;K;14206;1079;1358;336;92;0;0,31;2365,20;7595,38;647,61;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;02. 6-11 måneder;M;15288;1369;1762;392;112;0;0,29;2564,10;8954,74;732,60;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;03. 1 år;Alle;57850;4529;5592;1386;360;0;0,31;2395,85;7828,87;622,30;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;03. 1 år;K;28052;2061;2536;648;173;0;0,31;2310,00;7347,07;616,71;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;03. 1 år;M;29798;2468;3035;738;187;0;0,30;2476,68;8282,44;627,56;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;04. 2 år;Alle;58935;2184;2571;523;102;1;0,24;887,42;3705,78;173,07;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;04. 2 år;K;28631;959;1125;250;54;1;0,26;873,18;3349,52;188,61;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;04. 2 år;M;30304;1225;1431;273;48;0;0,22;900,87;4042,37;158,39;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;05. 3-5 år;Alle;190242;4014;4644;399;57;0;0,10;209,73;2109,94;29,96;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;05. 3-5 år;K;92534;1826;2064;185;21;0;0,10;199,93;1973,33;22,69;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;05. 3-5 år;M;97708;2188;2548;214;36;0;0,10;219,02;2239,33;36,84;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;06. 6-14 år;Alle;563810;8498;9537;264;22;0;0,03;46,82;1507,25;3,90;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;06. 6-14 år;K;274503;3916;4339;110;9;0;0,03;40,07;1426,58;3,28;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;06. 6-14 år;M;289307;4582;5170;154;13;0;0,03;53,23;1583,78;4,49;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;07. 15-44 år;Alle;2255282;30506;33908;768;91;0;0,03;34,05;1352,65;4,03;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;07. 15-44 år;K;1109684;18375;20346;459;57;0;0,02;41,36;1655,88;5,14;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;07. 15-44 år;M;1145598;12131;13349;309;34;0;0,03;26,97;1058,92;2,97;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;08. 45-64 år;Alle;1547880;25378;30153;965;207;9;0,04;62,34;1639,53;13,37;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;08. 45-64 år;K;777179;14187;16663;611;115;5;0,04;78,62;1825,45;14,80;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;08. 45-64 år;M;770701;11191;13326;354;92;4;0,03;45,93;1452,05;11,94;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;09. 65-74 år;Alle;625073;14971;19045;609;260;15;0,04;97,43;2395,08;41,60;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;09. 65-74 år;K;322458;7615;9504;339;134;7;0,04;105,13;2361,55;41,56;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;09. 65-74 år;M;302615;7356;9434;270;126;8;0,04;89,22;2430,81;41,64;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;10. 75-84 år;Alle;481290;16541;21213;713;416;38;0,04;148,14;3436,81;86,43;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;10. 75-84 år;K;260504;8124;10201;386;223;20;0,05;148,17;3118,57;85,60;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;10. 75-84 år;M;220786;8417;10958;327;193;18;0,04;148,11;3812,29;87,41;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;11. 85+ år;Alle;148260;7985;10014;363;274;54;0,05;244,84;5385,81;184,81;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;11. 85+ år;K;92326;4453;5508;253;188;38;0,06;274,03;4823,13;203,63;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;11. 85+ år;M;55934;3532;4489;110;86;16;0,03;196,66;6314,59;153,75;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;Alle;Alle;5986204;122310;146074;8309;2831;117;0,07;138,80;2043,20;47,29;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;Alle;K;3013755;64882;76293;4265;1438;71;0,07;141,52;2152,86;47,71;
2026-08-11;2026-08-04;RSV;2024/2025;9999;Alle;Alle;M;2972449;57428;69051;4044;1393;46;0,07;136,05;1932,01;46,86;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;01. 0-5 måneder;Alle;10142;2780;3375;681;255;0;0,24;6714,65;27410,77;2514,30;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;01. 0-5 måneder;K;4878;1221;1447;302;120;0;0,25;6191,06;25030,75;2460,02;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;01. 0-5 måneder;M;5264;1559;1928;379;135;0;0,24;7199,85;29616,26;2564,59;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;02. 6-11 måneder;Alle;10605;1434;1903;392;70;0;0,27;3696,37;13521,92;660,07;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;02. 6-11 måneder;K;5169;616;814;177;33;0;0,29;3424,26;11917,20;638,42;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;02. 6-11 måneder;M;5436;818;1089;215;37;0;0,26;3955,11;15047,83;680,65;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;03. 1 år;Alle;20226;2798;3553;838;152;0;0,30;4143,18;13833,68;751,51;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;03. 1 år;K;9796;1288;1635;407;80;0;0,32;4154,76;13148,22;816,66;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;03. 1 år;M;10430;1510;1918;431;72;0;0,29;4132,31;14477,47;690,32;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;04. 2 år;Alle;19818;1389;1648;332;38;1;0,24;1675,24;7008,78;191,74;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;04. 2 år;K;9661;603;712;152;19;1;0,25;1573,34;6241,59;196,67;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;04. 2 år;M;10157;786;936;180;19;0;0,23;1772,18;7738,51;187,06;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;05. 3-5 år;Alle;63171;2739;3167;246;22;0;0,09;389,42;4335,85;34,83;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;05. 3-5 år;K;30668;1258;1435;119;10;0;0,09;388,03;4102,00;32,61;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;05. 3-5 år;M;32503;1481;1732;127;12;0;0,09;390,73;4556,50;36,92;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;06. 6-14 år;Alle;179033;6462;7237;216;11;0;0,03;120,65;3609,39;6,14;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;06. 6-14 år;K;87429;2985;3283;91;5;0;0,03;104,08;3414,20;5,72;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;06. 6-14 år;M;91604;3477;3954;125;6;0;0,04;136,46;3795,69;6,55;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;07. 15-44 år;Alle;808243;22803;25257;634;28;0;0,03;78,44;2821,30;3,46;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;07. 15-44 år;K;406106;13781;15289;375;18;0;0,03;92,34;3393,45;4,43;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;07. 15-44 år;M;402137;9022;9968;259;10;0;0,03;64,41;2243,51;2,49;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;08. 45-64 år;Alle;477817;16998;19937;709;68;2;0,04;148,38;3557,43;14,23;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;08. 45-64 år;K;241185;9820;11494;468;41;1;0,05;194,04;4071,56;17,00;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;08. 45-64 år;M;236632;7178;8443;241;27;1;0,03;101,85;3033,40;11,41;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;09. 65-74 år;Alle;166972;8463;10741;350;67;3;0,04;209,62;5068,51;40,13;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;09. 65-74 år;K;87742;4532;5676;207;35;1;0,05;235,92;5165,14;39,89;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;09. 65-74 år;M;79230;3931;5065;143;32;2;0,04;180,49;4961,50;40,39;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;10. 75-84 år;Alle;131944;8976;11813;376;139;9;0,04;284,97;6802,89;105,35;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;10. 75-84 år;K;73926;4755;6135;215;82;5;0,05;290,83;6432,11;110,92;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;10. 75-84 år;M;58018;4221;5678;161;57;4;0,04;277,50;7275,33;98,25;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;11. 85+ år;Alle;41108;4279;5691;164;93;20;0,04;398,95;10409,17;226,23;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;11. 85+ år;K;26647;2500;3287;118;67;15;0,05;442,83;9381,92;251,44;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;11. 85+ år;M;14461;1779;2404;46;26;5;0,03;318,10;12302,05;179,79;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;Alle;Alle;1929079;79121;94322;4938;943;35;0,06;255,98;4101,49;48,88;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;Alle;K;983207;43359;51207;2631;510;23;0,06;267,59;4409,96;51,87;
2026-08-11;2026-08-04;RSV;2024/2025;1084;Hovedstaden;Alle;M;945872;35762;43115;2307;433;12;0,06;243,90;3780,85;45,78;
2026-08-11;2026-08-04;RSV;2024/2025;1082;Midtjylland;01. 0-5 måneder;Alle;6671;580;648;257;180;0;0,44;3852,50;8694,35;2698,25;
2026-08-11;2026-08-04;RSV;2024/2025;1082;Midtjylland;01. 0-5 måneder;K;3255;278;306;128;90;0;0,46;3932,41;8540,71;2764,98;
2026-08-11;2026-08-04;RSV;2024/2025;1082;Midtjylland;01. 0-5 måneder;M;3416;302;342;129;90;0;0,43;3776,35;8840,75;2634,66;
2026-08-11;2026-08-04;RSV;2024/2025;1082;Midtjylland;02. 6-11 måneder;Alle;7102;224;278;92;37;0;0,41;1295,41;3154,04;520,98;
2026-08-11;2026-08-04;RSV;2024/2025;1082;Midtjylland;02. 6-11 måneder;K;3407;100;119;39;15;0;0,39;1144,70;2935,13;440,27;
2026-08-11;2026-08-04;RSV;2024/2025;1082;Midtjylland;02. 6-11 måneder;M;3695;124;159;53;22;0;0,43;1434,37;3355,89;595,40;
2026-08-11;2026-08-04;RSV;2024/2025;1082;Midtjylland;03. 1 år;Alle;13824;371;418;138;55;0;0,37;998,26;2683,74;397,86;
2026-08-11;2026-08-04;RSV;2024/2025;1082;Midtjylland;03. 1 år;K;6753;144;171;50;20;0;0,35;740,41;2132,39;296,16;
2026-08-11;2026-08-04;RSV;2024/2025;1082;Midtjylland;03. 1 år;M;7071;227;247;88;35;0;0,39;1244,52;3210,30;494,98;
2026-08-11;2026-08-04;RSV;2024/2025;1082;Midtjylland;04. 2 år;Alle;14223;179;207;48;21;0;0,27;337,48;1258,52;147,65;
2026-08-11;2026-08-04;RSV;2024/2025;1082;Midtjylland;04. 2 år;K;6966;88;108;26;12;0;0,30;373,24;1263,28;172,27;
2026-08-11;2026-08-04;RSV;2024/2025;1082;Midtjylland;04. 2 år;M;7257;91;99;22;9;0;0,24;303,16;1253,96;124,02;
2026-08-11;2026-08-04;RSV;2024/2025;1082;Midtjylland;05. 3-5 år;Alle;45287;241;287;27;11;0;0,11;59,62;532,16;24,29;
2026-08-11;2026-08-04;RSV;2024/2025;1082;Midtjylland;05. 3-5 år;K;21970;113;127;11;0;0;0,10;50,07;514,34;0,00;
2026-08-11;2026-08-04;RSV;2024/2025;1082;Midtjylland;05. 3-5 år;M;23317;128;160;16;11;0;0,13;68,62;548,96;47,18;
2026-08-11;2026-08-04;RSV;2024/2025;1082;Midtjylland;06. 6-14 år;Alle;132791;481;534;10;2;0;0,02;7,53;362,22;1,51;
2026-08-11;2026-08-04;RSV;2024/2025;1082;Midtjylland;06. 6-14 år;K;64606;221;247;4;1;0;0,02;6,19;342,07;1,55;
2026-08-11;2026-08-04;RSV;2024/2025;1082;Midtjylland;06. 6-14 år;M;68185;260;287;6;1;0;0,02;8,80;381,32;1,47;
2026-08-11;2026-08-04;RSV;2024/2025;1082;Midtjylland;07. 15-44 år;Alle;524745;2229;2464;39;25;0;0,02;7,43;424,78;4,76;
